fecha,anio,mes_numero,dia_semana,es_fin_de_semana,canal,categoria,unidades_vendidas,ventas_netas,margen_total,media_movil_7d_unidades,media_movil_30d_unidades,prediccion_naive_proximo_dia,tendencia_ventas
2025-01-15,2025,1,3,False,Amazon,Accesorios,10,605.43,180.6,4.857142,2.766666,4.857142,Tendencia creciente
2025-01-16,2025,1,4,False,Amazon,Accesorios,10,625.24,197.14,6.0,2.966666,6.0,Tendencia creciente
2025-01-17,2025,1,5,False,Amazon,Accesorios,10,637.45,181.47,6.857142,3.133333,6.857142,Tendencia creciente
2025-01-18,2025,1,6,True,Amazon,Accesorios,10,613.68,161.63,7.714285,3.3,7.714285,Tendencia creciente
2025-01-19,2025,1,7,True,Amazon,Accesorios,10,649.34,191.41,8.571428,3.5,8.571428,Tendencia creciente
2025-01-20,2025,1,1,False,Amazon,Accesorios,8,579.26,169.06,9.142857,3.766666,9.142857,Tendencia creciente
2025-01-21,2025,1,2,False,Amazon,Accesorios,8,569.35,160.77,9.428571,3.966666,9.428571,Tendencia creciente
2025-01-22,2025,1,3,False,Amazon,Accesorios,9,621.09,170.8,9.428571,4.166666,9.428571,Tendencia creciente
2025-01-23,2025,1,4,False,Amazon,Accesorios,11,649.19,177.55,9.285714,4.4,9.285714,Tendencia creciente
2025-01-24,2025,1,5,False,Amazon,Accesorios,9,461.92,89.43,9.428571,4.7,9.428571,Tendencia creciente
2025-01-25,2025,1,6,True,Amazon,Accesorios,6,293.58,52.45,9.285714,4.933333,9.285714,Tendencia creciente
2025-01-26,2025,1,7,True,Amazon,Accesorios,5,250.58,43.66,8.714285,5.066666,8.714285,Tendencia creciente
2025-01-27,2025,1,1,False,Amazon,Accesorios,4,149.34,14.15,8.0,5.166666,8.0,Tendencia creciente
2025-01-28,2025,1,2,False,Amazon,Accesorios,5,186.59,20.39,7.428571,5.233333,7.428571,Tendencia creciente
2025-01-29,2025,1,3,False,Amazon,Accesorios,6,281.52,52.62,7.0,5.366666,7.0,Tendencia creciente
2025-01-30,2025,1,4,False,Amazon,Accesorios,6,281.52,52.62,6.571428,5.533333,6.571428,Tendencia creciente
2025-01-31,2025,1,5,False,Amazon,Accesorios,7,347.35,68.95,5.857142,5.7,5.857142,Tendencia estable
2025-02-01,2025,2,6,True,Amazon,Accesorios,7,347.35,68.95,5.571428,5.9,5.571428,Tendencia estable
2025-02-02,2025,2,7,True,Amazon,Accesorios,7,347.35,68.95,5.714285,6.1,5.714285,Tendencia estable
2025-02-03,2025,2,1,False,Amazon,Accesorios,6,301.56,63.9,6.0,6.3,6.0,Tendencia estable
2025-02-04,2025,2,2,False,Amazon,Accesorios,4,277.42,60.46,6.285714,6.466666,6.285714,Tendencia estable
2025-02-05,2025,2,3,False,Amazon,Accesorios,4,277.42,60.46,6.142857,6.533333,6.142857,Tendencia estable
2025-02-06,2025,2,4,False,Amazon,Accesorios,4,277.42,60.46,5.857142,6.6,5.857142,Tendencia decreciente
2025-02-07,2025,2,5,False,Amazon,Accesorios,4,277.42,60.46,5.571428,6.666666,5.571428,Tendencia decreciente
2025-02-08,2025,2,6,True,Amazon,Accesorios,5,353.44,64.77,5.142857,6.733333,5.142857,Tendencia decreciente
2025-02-09,2025,2,7,True,Amazon,Accesorios,4,305.07,49.24,4.857142,6.766666,4.857142,Tendencia decreciente
2025-02-10,2025,2,1,False,Amazon,Accesorios,2,147.41,25.28,4.428571,6.766666,4.428571,Tendencia decreciente
2025-02-11,2025,2,2,False,Amazon,Accesorios,2,149.27,26.83,3.857142,6.7,3.857142,Tendencia decreciente
2025-04-24,2025,4,4,False,Amazon,Electronica,11,643.43,192.11,7.285714,2.833333,7.285714,Tendencia creciente
2025-04-25,2025,4,5,False,Amazon,Electronica,9,517.94,143.28,8.571428,3.1,8.571428,Tendencia creciente
2025-04-26,2025,4,6,True,Amazon,Electronica,9,521.67,146.39,9.285714,3.333333,9.285714,Tendencia creciente
2025-04-27,2025,4,7,True,Amazon,Electronica,9,510.49,137.06,9.428571,3.566666,9.428571,Tendencia creciente
2025-04-28,2025,4,1,False,Amazon,Electronica,9,527.25,151.06,9.571428,3.8,9.571428,Tendencia creciente
2025-04-29,2025,4,2,False,Amazon,Electronica,7,354.02,76.76,9.714285,4.033333,9.714285,Tendencia creciente
2025-04-30,2025,4,3,False,Amazon,Electronica,7,349.36,72.87,9.285714,4.2,9.285714,Tendencia creciente
2025-05-01,2025,5,4,False,Amazon,Electronica,4,444.12,136.84,8.714285,4.366666,8.714285,Tendencia creciente
2025-05-02,2025,5,5,False,Amazon,Electronica,5,463.38,133.71,7.714285,4.466666,7.714285,Tendencia creciente
2025-05-03,2025,5,6,True,Amazon,Electronica,4,323.19,99.12,7.142857,4.6,7.142857,Tendencia creciente
2025-05-04,2025,5,7,True,Amazon,Electronica,3,246.01,82.6,6.428571,4.7,6.428571,Tendencia creciente
2025-05-05,2025,5,1,False,Amazon,Electronica,3,250.03,85.96,5.571428,4.766666,5.571428,Tendencia creciente
2025-05-06,2025,5,2,False,Amazon,Electronica,3,250.47,86.32,4.714285,4.833333,4.714285,Tendencia estable
2025-05-07,2025,5,3,False,Amazon,Electronica,4,368.19,128.11,4.142857,4.9,4.142857,Tendencia decreciente
2025-05-08,2025,5,4,False,Amazon,Electronica,4,368.86,128.67,3.714285,5.0,3.714285,Tendencia decreciente
2025-05-09,2025,5,5,False,Amazon,Electronica,4,369.3,129.03,3.714285,5.1,3.714285,Tendencia decreciente
2025-05-10,2025,5,6,True,Amazon,Electronica,4,367.07,127.17,3.571428,5.2,3.571428,Tendencia decreciente
2025-05-11,2025,5,7,True,Amazon,Electronica,4,367.52,127.55,3.571428,5.3,3.571428,Tendencia decreciente
2025-05-12,2025,5,1,False,Amazon,Electronica,4,364.4,124.94,3.714285,5.4,3.714285,Tendencia decreciente
2025-05-13,2025,5,2,False,Amazon,Electronica,3,190.33,44.02,3.857142,5.5,3.857142,Tendencia decreciente
2025-05-14,2025,5,3,False,Amazon,Electronica,4,281.52,73.72,3.857142,5.566666,3.857142,Tendencia decreciente
2025-05-15,2025,5,4,False,Amazon,Electronica,3,237.39,70.05,3.857142,5.633333,3.857142,Tendencia decreciente
2025-05-16,2025,5,5,False,Amazon,Electronica,3,234.25,67.42,3.714285,5.666666,3.714285,Tendencia decreciente
2025-05-17,2025,5,6,True,Amazon,Electronica,3,234.88,67.95,3.571428,5.7,3.571428,Tendencia decreciente
2025-05-18,2025,5,7,True,Amazon,Electronica,2,111.64,21.56,3.428571,5.733333,3.428571,Tendencia decreciente
2025-05-19,2025,5,1,False,Amazon,Electronica,2,114.79,24.19,3.142857,5.666666,3.142857,Tendencia decreciente
2025-05-20,2025,5,2,False,Amazon,Electronica,2,116.05,25.24,2.857142,5.466666,2.857142,Tendencia decreciente
2025-05-21,2025,5,3,False,Amazon,Electronica,2,112.27,22.09,2.714285,5.266666,2.714285,Tendencia decreciente
2025-05-22,2025,5,4,False,Amazon,Electronica,2,117.93,26.81,2.428571,5.066666,2.428571,Tendencia decreciente
2025-05-23,2025,5,5,False,Amazon,Electronica,2,118.56,27.34,2.285714,4.8,2.285714,Tendencia decreciente
2025-05-24,2025,5,6,True,Amazon,Electronica,2,116.99,26.03,2.142857,4.5,2.142857,Tendencia decreciente
2025-05-28,2025,5,3,False,Amazon,Electronica,1,53.99,10.97,2.0,4.2,2.0,Tendencia decreciente
2025-01-25,2025,1,6,True,Amazon,Hogar,1,20.39,-5.34,4.0,6.0,4.0,Tendencia decreciente
2025-01-26,2025,1,7,True,Amazon,Hogar,1,23.39,-2.83,3.0,5.666666,3.0,Tendencia decreciente
2025-01-27,2025,1,1,False,Amazon,Hogar,2,128.1,31.42,2.0,5.333333,2.0,Tendencia decreciente
2025-01-28,2025,1,2,False,Amazon,Hogar,2,185.25,48.32,1.714285,5.0,1.714285,Tendencia decreciente
2025-01-29,2025,1,3,False,Amazon,Hogar,2,185.25,48.32,1.428571,4.7,1.428571,Tendencia decreciente
2025-01-30,2025,1,4,False,Amazon,Hogar,2,185.25,48.32,1.428571,4.533333,1.428571,Tendencia decreciente
2025-01-31,2025,1,5,False,Amazon,Hogar,6,249.21,61.25,1.571428,4.366666,1.571428,Tendencia decreciente
2025-02-01,2025,2,6,True,Amazon,Hogar,7,375.62,110.39,2.285714,4.333333,2.285714,Tendencia decreciente
2025-02-02,2025,2,7,True,Amazon,Hogar,7,375.62,110.39,3.142857,4.4,3.142857,Tendencia decreciente
2025-02-03,2025,2,1,False,Amazon,Hogar,7,375.62,110.39,4.0,4.5,4.0,Tendencia decreciente
2025-02-04,2025,2,2,False,Amazon,Hogar,9,442.46,120.72,4.714285,4.6,4.714285,Tendencia estable
2025-02-05,2025,2,3,False,Amazon,Hogar,9,442.46,120.72,5.714285,4.8,5.714285,Tendencia creciente
2025-02-06,2025,2,4,False,Amazon,Hogar,10,505.94,126.05,6.714285,5.0,6.714285,Tendencia creciente
2025-02-07,2025,2,5,False,Amazon,Hogar,9,402.43,92.8,7.857142,5.266666,7.857142,Tendencia creciente
2025-02-08,2025,2,6,True,Amazon,Hogar,9,340.23,79.54,8.285714,5.433333,8.285714,Tendencia creciente
2025-02-09,2025,2,7,True,Amazon,Hogar,13,505.17,127.41,8.571428,5.6,8.571428,Tendencia creciente
2025-02-10,2025,2,1,False,Amazon,Hogar,13,505.17,127.41,9.428571,5.833333,9.428571,Tendencia creciente
2025-02-11,2025,2,2,False,Amazon,Hogar,11,497.83,133.12,10.285714,6.033333,10.285714,Tendencia creciente
2025-02-12,2025,2,3,False,Amazon,Hogar,11,497.83,133.12,10.571428,6.166666,10.571428,Tendencia creciente
2025-02-13,2025,2,4,False,Amazon,Hogar,11,468.47,119.11,10.857142,6.3,10.857142,Tendencia creciente
2025-02-14,2025,2,5,False,Amazon,Hogar,12,494.25,111.37,11.0,6.433333,11.0,Tendencia creciente
2025-02-15,2025,2,6,True,Amazon,Hogar,10,431.2,104.21,11.428571,6.6,11.428571,Tendencia creciente
2025-02-16,2025,2,7,True,Amazon,Hogar,11,500.5,111.65,11.571428,6.666666,11.571428,Tendencia creciente
2025-02-17,2025,2,1,False,Amazon,Hogar,10,432.47,102.52,11.285714,6.766666,11.285714,Tendencia creciente
2025-02-18,2025,2,2,False,Amazon,Hogar,12,556.4,139.9,10.857142,6.833333,10.857142,Tendencia creciente
2025-02-19,2025,2,3,False,Amazon,Hogar,12,557.16,140.53,11.0,6.966666,11.0,Tendencia creciente
2025-02-20,2025,2,4,False,Amazon,Hogar,10,510.64,133.9,11.142857,7.233333,11.142857,Tendencia creciente
2025-02-21,2025,2,5,False,Amazon,Hogar,7,371.92,90.22,11.0,7.433333,11.0,Tendencia creciente
2025-02-22,2025,2,6,True,Amazon,Hogar,7,372.68,90.85,10.285714,7.6,10.285714,Tendencia creciente
2025-02-23,2025,2,7,True,Amazon,Hogar,5,312.27,69.05,9.857142,7.8,9.857142,Tendencia creciente
2025-02-24,2025,2,1,False,Amazon,Hogar,4,215.98,34.55,9.0,7.933333,9.0,Tendencia creciente
2025-02-25,2025,2,2,False,Amazon,Hogar,4,210.67,30.11,8.142857,8.033333,8.142857,Tendencia estable
2025-02-26,2025,2,3,False,Amazon,Hogar,3,184.89,37.85,7.0,8.133333,7.0,Tendencia decreciente
2025-12-11,2025,12,4,False,Amazon,Deporte,3,287.31,92.87,2.857142,1.9,2.857142,Tendencia creciente
2025-12-12,2025,12,5,False,Amazon,Deporte,3,287.31,92.87,3.0,1.9,3.0,Tendencia creciente
2025-12-13,2025,12,6,True,Amazon,Deporte,3,287.31,92.87,3.0,1.966666,3.0,Tendencia creciente
2025-12-14,2025,12,7,True,Amazon,Deporte,3,287.31,92.87,3.0,2.033333,3.0,Tendencia creciente
2025-12-15,2025,12,1,False,Amazon,Deporte,3,287.31,92.87,3.0,2.066666,3.0,Tendencia creciente
2025-12-20,2025,12,6,True,Amazon,Deporte,1,93.29,28.32,3.0,2.1,3.0,Tendencia creciente
2025-12-21,2025,12,7,True,Amazon,Deporte,1,93.29,28.32,2.714285,2.066666,2.714285,Tendencia creciente
2025-12-22,2025,12,1,False,Amazon,Deporte,2,109.68,24.12,2.428571,2.033333,2.428571,Tendencia creciente
2025-12-23,2025,12,2,False,Amazon,Deporte,2,109.68,24.12,2.285714,2.033333,2.285714,Tendencia creciente
2025-12-24,2025,12,3,False,Amazon,Deporte,2,109.68,24.12,2.142857,2.033333,2.142857,Tendencia estable
2025-12-25,2025,12,4,False,Amazon,Deporte,2,109.68,24.12,2.0,2.033333,2.0,Tendencia estable
2025-12-26,2025,12,5,False,Amazon,Deporte,2,109.68,24.12,1.857142,2.033333,1.857142,Tendencia estable
2025-12-27,2025,12,6,True,Amazon,Deporte,2,109.68,24.12,1.714285,2.033333,1.714285,Tendencia decreciente
2025-12-28,2025,12,7,True,Amazon,Deporte,2,109.68,24.12,1.857142,2.033333,1.857142,Tendencia estable
2025-12-29,2025,12,1,False,Amazon,Deporte,2,109.68,24.12,2.0,2.033333,2.0,Tendencia estable
2025-12-30,2025,12,2,False,Amazon,Deporte,2,109.68,24.12,2.0,2.033333,2.0,Tendencia estable
2025-12-31,2025,12,3,False,Amazon,Deporte,3,173.02,30.19,2.0,2.066666,2.0,Tendencia estable
2024-01-01,2024,1,1,False,Amazon,Infantil,1,25.76,3.68,,,,Sin historico
2024-01-02,2024,1,2,False,Amazon,Infantil,1,25.76,3.68,1.0,1.0,1.0,Tendencia estable
2024-01-03,2024,1,3,False,Amazon,Infantil,1,25.76,3.68,1.0,1.0,1.0,Tendencia estable
2024-01-04,2024,1,4,False,Amazon,Infantil,1,25.76,3.68,1.0,1.0,1.0,Tendencia estable
2024-01-05,2024,1,5,False,Amazon,Infantil,1,25.76,3.68,1.0,1.0,1.0,Tendencia estable
2024-01-15,2024,1,1,False,Amazon,Infantil,1,31.19,3.93,1.0,1.0,1.0,Tendencia estable
2024-01-16,2024,1,2,False,Amazon,Infantil,1,31.19,3.93,1.0,1.0,1.0,Tendencia estable
2024-01-17,2024,1,3,False,Amazon,Infantil,1,31.19,3.93,1.0,1.0,1.0,Tendencia estable
2024-01-18,2024,1,4,False,Amazon,Infantil,1,31.19,3.93,1.0,1.0,1.0,Tendencia estable
2024-01-19,2024,1,5,False,Amazon,Infantil,1,31.19,3.93,1.0,1.0,1.0,Tendencia estable
2024-01-20,2024,1,6,True,Amazon,Infantil,1,31.19,3.93,1.0,1.0,1.0,Tendencia estable
2024-01-21,2024,1,7,True,Amazon,Infantil,1,31.19,3.93,1.0,1.0,1.0,Tendencia estable
2024-01-22,2024,1,1,False,Amazon,Infantil,1,31.19,3.93,1.0,1.0,1.0,Tendencia estable
2024-01-23,2024,1,2,False,Amazon,Infantil,2,58.89,4.56,1.0,1.0,1.0,Tendencia estable
2024-01-24,2024,1,3,False,Amazon,Infantil,2,58.89,4.56,1.142857,1.071428,1.142857,Tendencia estable
2024-01-25,2024,1,4,False,Amazon,Infantil,2,58.89,4.56,1.285714,1.133333,1.285714,Tendencia creciente
2024-12-27,2024,12,5,False,Amazon,Moda Mujer,6,321.09,92.97,8.571428,6.9,8.571428,Tendencia creciente
2024-12-28,2024,12,6,True,Amazon,Moda Mujer,1,19.71,-2.06,8.0,7.0,8.0,Tendencia creciente
2024-12-29,2024,12,7,True,Amazon,Moda Mujer,1,19.71,-2.06,6.714285,6.933333,6.714285,Tendencia estable
2024-12-30,2024,12,1,False,Amazon,Moda Mujer,2,101.61,14.65,5.428571,6.866666,5.428571,Tendencia decreciente
2024-12-31,2024,12,2,False,Amazon,Moda Mujer,3,198.06,52.71,4.428571,6.833333,4.428571,Tendencia decreciente
2025-01-01,2025,1,3,False,Amazon,Moda Mujer,3,198.06,52.71,3.571428,6.833333,3.571428,Tendencia decreciente
2025-01-02,2025,1,4,False,Amazon,Moda Mujer,3,198.06,52.71,3.142857,6.833333,3.142857,Tendencia decreciente
2025-01-03,2025,1,5,False,Amazon,Moda Mujer,4,270.49,86.33,2.714285,6.833333,2.714285,Tendencia decreciente
2025-01-04,2025,1,6,True,Amazon,Moda Mujer,4,265.37,82.05,2.428571,6.866666,2.428571,Tendencia decreciente
2025-01-05,2025,1,7,True,Amazon,Moda Mujer,4,268.44,84.62,2.857142,6.9,2.857142,Tendencia decreciente
2025-01-06,2025,1,1,False,Amazon,Moda Mujer,4,270.49,86.33,3.285714,6.866666,3.285714,Tendencia decreciente
2025-01-07,2025,1,2,False,Amazon,Moda Mujer,4,260.25,77.77,3.571428,6.8,3.571428,Tendencia decreciente
2025-01-08,2025,1,3,False,Amazon,Moda Mujer,4,262.3,79.49,3.714285,6.733333,3.714285,Tendencia decreciente
2025-01-09,2025,1,4,False,Amazon,Moda Mujer,4,247.97,67.53,3.857142,6.633333,3.857142,Tendencia decreciente
2025-01-10,2025,1,5,False,Amazon,Moda Mujer,3,176.31,59.36,4.0,6.533333,4.0,Tendencia decreciente
2025-01-11,2025,1,6,True,Amazon,Moda Mujer,2,83.95,24.72,3.857142,6.333333,3.857142,Tendencia decreciente
2025-01-12,2025,1,7,True,Amazon,Moda Mujer,2,71.67,14.46,3.571428,6.1,3.571428,Tendencia decreciente
2025-01-13,2025,1,1,False,Amazon,Moda Mujer,2,90.09,29.85,3.285714,5.866666,3.285714,Tendencia decreciente
2025-01-16,2025,1,4,False,Amazon,Moda Mujer,3,27.33,1.85,3.0,5.633333,3.0,Tendencia decreciente
2025-01-17,2025,1,5,False,Amazon,Moda Mujer,3,27.33,1.85,2.857142,5.433333,2.857142,Tendencia decreciente
2025-01-18,2025,1,6,True,Amazon,Moda Mujer,3,27.33,1.85,2.714285,5.2,2.714285,Tendencia decreciente
2025-01-19,2025,1,7,True,Amazon,Moda Mujer,3,27.33,1.85,2.571428,4.9,2.571428,Tendencia decreciente
2025-01-20,2025,1,1,False,Amazon,Moda Mujer,3,27.33,1.85,2.571428,4.633333,2.571428,Tendencia decreciente
2025-01-21,2025,1,2,False,Amazon,Moda Mujer,3,27.33,1.85,2.714285,4.366666,2.714285,Tendencia decreciente
2025-01-22,2025,1,3,False,Amazon,Moda Mujer,3,27.33,1.85,2.857142,4.133333,2.857142,Tendencia decreciente
2025-01-23,2025,1,4,False,Amazon,Moda Mujer,3,27.33,1.85,3.0,3.9,3.0,Tendencia decreciente
2025-01-24,2025,1,5,False,Amazon,Moda Mujer,3,27.33,1.85,3.0,3.666666,3.0,Tendencia decreciente
2025-01-25,2025,1,6,True,Amazon,Moda Mujer,3,27.33,1.85,3.0,3.466666,3.0,Tendencia decreciente
2025-01-26,2025,1,7,True,Amazon,Moda Mujer,3,27.33,1.85,3.0,3.266666,3.0,Tendencia estable
2025-01-27,2025,1,1,False,Amazon,Moda Mujer,3,76.23,21.75,3.0,3.166666,3.0,Tendencia estable
2025-01-28,2025,1,2,False,Amazon,Moda Mujer,3,76.23,21.75,3.0,3.066666,3.0,Tendencia estable
2025-01-29,2025,1,3,False,Amazon,Moda Mujer,3,76.23,21.75,3.0,2.966666,3.0,Tendencia estable
2024-12-29,2024,12,7,True,Amazon,Belleza,5,174.75,54.49,3.714285,4.8,3.714285,Tendencia decreciente
2024-12-30,2024,12,1,False,Amazon,Belleza,5,174.75,54.49,4.142857,4.766666,4.142857,Tendencia decreciente
2024-12-31,2024,12,2,False,Amazon,Belleza,4,134.72,46.35,4.571428,4.733333,4.571428,Tendencia estable
2025-01-01,2025,1,3,False,Amazon,Belleza,4,134.72,46.35,4.571428,4.666666,4.571428,Tendencia estable
2025-01-02,2025,1,4,False,Amazon,Belleza,4,134.72,46.35,4.571428,4.6,4.571428,Tendencia estable
2025-01-03,2025,1,5,False,Amazon,Belleza,4,134.72,46.35,4.571428,4.533333,4.571428,Tendencia estable
2025-01-04,2025,1,6,True,Amazon,Belleza,4,134.72,46.35,4.428571,4.366666,4.428571,Tendencia estable
2025-01-05,2025,1,7,True,Amazon,Belleza,1,19.94,1.18,4.285714,4.2,4.285714,Tendencia estable
2025-01-06,2025,1,1,False,Amazon,Belleza,2,32.36,-0.28,3.714285,4.066666,3.714285,Tendencia estable
2025-01-07,2025,1,2,False,Amazon,Belleza,4,61.56,-0.14,3.285714,3.966666,3.285714,Tendencia decreciente
2025-01-08,2025,1,3,False,Amazon,Belleza,4,76.32,8.64,3.285714,3.9,3.285714,Tendencia decreciente
2025-01-09,2025,1,4,False,Amazon,Belleza,4,76.32,8.64,3.285714,3.866666,3.285714,Tendencia decreciente
2025-01-10,2025,1,5,False,Amazon,Belleza,4,76.32,8.64,3.285714,3.833333,3.285714,Tendencia decreciente
2025-01-11,2025,1,6,True,Amazon,Belleza,4,76.32,8.64,3.285714,3.8,3.285714,Tendencia decreciente
2025-01-12,2025,1,7,True,Amazon,Belleza,5,84.03,3.5,3.285714,3.733333,3.285714,Tendencia decreciente
2025-01-13,2025,1,1,False,Amazon,Belleza,5,84.2,3.65,3.857142,3.7,3.857142,Tendencia estable
2025-01-14,2025,1,2,False,Amazon,Belleza,5,83.33,2.92,4.285714,3.666666,4.285714,Tendencia creciente
2025-01-15,2025,1,3,False,Amazon,Belleza,5,83.5,3.06,4.428571,3.733333,4.428571,Tendencia creciente
2025-01-16,2025,1,4,False,Amazon,Belleza,5,82.28,2.05,4.571428,3.8,4.571428,Tendencia creciente
2025-01-17,2025,1,5,False,Amazon,Belleza,4,70.73,4.24,4.714285,3.866666,4.714285,Tendencia creciente
2025-01-18,2025,1,6,True,Amazon,Belleza,2,41.88,4.38,4.714285,3.9,4.714285,Tendencia creciente
2025-01-19,2025,1,7,True,Amazon,Belleza,5,53.49,0.54,4.428571,3.866666,4.428571,Tendencia creciente
2025-01-20,2025,1,1,False,Amazon,Belleza,5,55.07,1.85,4.428571,3.933333,4.428571,Tendencia creciente
2025-01-21,2025,1,2,False,Amazon,Belleza,5,55.24,2.0,4.428571,4.0,4.428571,Tendencia creciente
2025-01-22,2025,1,3,False,Amazon,Belleza,5,54.81,1.64,4.428571,4.1,4.428571,Tendencia estable
2025-01-23,2025,1,4,False,Amazon,Belleza,5,60.35,4.39,4.428571,4.2,4.428571,Tendencia estable
2025-01-24,2025,1,5,False,Amazon,Belleza,6,73.75,0.55,4.428571,4.233333,4.428571,Tendencia estable
2025-01-25,2025,1,6,True,Amazon,Belleza,6,71.75,-1.12,4.714285,4.3,4.714285,Tendencia estable
2025-01-26,2025,1,7,True,Amazon,Belleza,6,74.75,1.38,5.285714,4.366666,5.285714,Tendencia creciente
2025-01-27,2025,1,1,False,Amazon,Belleza,6,75.08,1.66,5.428571,4.4,5.428571,Tendencia creciente
2025-01-28,2025,1,2,False,Amazon,Belleza,6,74.25,0.97,5.571428,4.433333,5.571428,Tendencia creciente
2025-01-29,2025,1,3,False,Amazon,Belleza,9,193.73,37.64,5.714285,4.466666,5.714285,Tendencia creciente
2025-01-30,2025,1,4,False,Amazon,Belleza,9,194.06,37.92,6.285714,4.6,6.285714,Tendencia creciente
2025-04-07,2025,4,1,False,Miravia,Electronica,2,189.32,75.77,3.571428,2.733333,3.571428,Tendencia creciente
2025-04-08,2025,4,2,False,Miravia,Electronica,2,185.33,72.25,3.285714,2.766666,3.285714,Tendencia creciente
2025-04-09,2025,4,3,False,Miravia,Electronica,2,228.98,114.93,3.0,2.8,3.0,Tendencia estable
2025-04-10,2025,4,4,False,Miravia,Electronica,2,230.12,115.94,2.857142,2.766666,2.857142,Tendencia estable
2025-04-11,2025,4,5,False,Miravia,Electronica,6,340.58,160.2,2.571428,2.733333,2.571428,Tendencia estable
2025-04-12,2025,4,6,True,Miravia,Electronica,6,345.71,164.71,2.857142,2.833333,2.857142,Tendencia estable
2025-04-13,2025,4,7,True,Miravia,Electronica,6,346.28,165.21,3.142857,2.933333,3.142857,Tendencia estable
2025-04-14,2025,4,1,False,Miravia,Electronica,6,344.85,163.95,3.714285,3.033333,3.714285,Tendencia creciente
2025-04-15,2025,4,2,False,Miravia,Electronica,5,320.63,157.31,4.285714,3.133333,4.285714,Tendencia creciente
2025-04-16,2025,4,3,False,Miravia,Electronica,5,320.63,157.31,4.714285,3.2,4.714285,Tendencia creciente
2025-04-17,2025,4,4,False,Miravia,Electronica,5,320.63,157.31,5.142857,3.266666,5.142857,Tendencia creciente
2025-04-18,2025,4,5,False,Miravia,Electronica,5,320.63,157.31,5.571428,3.333333,5.571428,Tendencia creciente
2025-04-19,2025,4,6,True,Miravia,Electronica,5,320.63,157.31,5.428571,3.433333,5.428571,Tendencia creciente
2025-04-20,2025,4,7,True,Miravia,Electronica,5,320.63,157.31,5.285714,3.533333,5.285714,Tendencia creciente
2025-04-21,2025,4,1,False,Miravia,Electronica,4,113.88,47.27,5.142857,3.633333,5.142857,Tendencia creciente
2025-04-22,2025,4,2,False,Miravia,Electronica,4,113.88,47.27,4.857142,3.733333,4.857142,Tendencia creciente
2025-04-24,2025,4,4,False,Miravia,Electronica,1,81.44,31.57,4.714285,3.833333,4.714285,Tendencia creciente
2025-04-25,2025,4,5,False,Miravia,Electronica,1,81.44,31.57,4.142857,3.833333,4.142857,Tendencia estable
2025-04-26,2025,4,6,True,Miravia,Electronica,1,81.44,31.57,3.571428,3.833333,3.571428,Tendencia estable
2025-04-27,2025,4,7,True,Miravia,Electronica,3,136.7,50.42,3.0,3.766666,3.0,Tendencia decreciente
2025-04-28,2025,4,1,False,Miravia,Electronica,3,136.7,50.42,2.714285,3.766666,2.714285,Tendencia decreciente
2025-04-29,2025,4,2,False,Miravia,Electronica,3,136.7,50.42,2.428571,3.733333,2.428571,Tendencia decreciente
2025-04-30,2025,4,3,False,Miravia,Electronica,3,136.7,50.42,2.285714,3.7,2.285714,Tendencia decreciente
2025-05-01,2025,5,4,False,Miravia,Electronica,3,136.7,50.42,2.142857,3.666666,2.142857,Tendencia decreciente
2025-05-02,2025,5,5,False,Miravia,Electronica,3,136.7,50.42,2.428571,3.633333,2.428571,Tendencia decreciente
